,birdid,electrode,region,hemisphere,average_adaptation_rate,average_decoding_accuracy,decoding_accuracy,trial_decoding_acc
0,NT077,100,Field L,Left,-0.004375279384974431,0.6587368461624343,"[[0.         0.43925234 0.024      0.         0.         0.00862069
  0.3        0.02222222 0.         0.87969925 0.         0.06976744
  0.01459854 0.         0.55319149 0.61832061 0.42857143 0.05691057
  0.73282443 0.86065574 0.23636364 0.68461538 0.25       0.99212598
  0.02419355 0.225      0.31617647 0.         0.78358209 0.35555556
  0.04424779 0.         0.         0.00917431 0.01626016 0.63392857
  0.43089431 0.         0.17037037 0.        ]
 [0.         0.9084507  0.15625    0.1023622  0.         0.83333333
  0.73611111 0.03007519 0.         0.         0.00787402 0.05504587
  0.         0.43442623 0.32283465 0.25862069 0.0661157  0.
  0.06153846 0.03278689 0.         0.20930233 0.96774194 0.02941176
  0.16911765 0.48062016 0.1119403  0.         0.63709677 0.92537313
  0.50442478 0.23622047 0.8699187  0.         0.         0.92307692
  0.58139535 0.03636364 0.         0.31730769]
 [0.99122807 0.99212598 0.99206349 0.99206349 0.98571429 0.98561151
  0.992      0.99264706 0.99145299 0.99186992 0.99193548 0.99212598
  0.99230769 0.99186992 0.99259259 0.992      0.98347107 0.99152542
  0.99173554 0.97580645 0.99047619 0.99186992 0.99206349 0.93333333
  0.99285714 0.99159664 0.94354839 0.98540146 0.99224806 0.9924812
  0.93984962 0.96116505 0.99242424 0.99212598 0.9924812  0.99230769
  0.99236641 0.99230769 0.99230769 0.99193548]
 [0.99122807 0.99236641 0.99099099 0.95901639 0.99193548 0.99275362
  0.9921875  0.6984127  0.98387097 0.9609375  0.97637795 0.99137931
  0.912      0.99230769 0.92424242 0.98425197 0.99259259 0.99152542
  0.856      0.99206349 0.94166667 0.96031746 0.98412698 0.99122807
  0.99212598 0.05263158 0.94782609 0.93442623 0.99180328 0.99115044
  0.99328859 0.99224806 0.99259259 0.99166667 0.99152542 0.99115044
  0.99166667 0.98529412 0.71428571 0.99173554]
 [0.99224806 0.93913043 0.75206612 0.84782609 0.95522388 0.99264706
  0.952      0.99264706 0.95495495 0.99253731 0.87394958 0.22727273
  0.98529412 0.9921875  0.87692308 0.98387097 0.82170543 0.99159664
  0.99145299 0.99212598 0.97580645 0.9921875  0.97247706 0.33606557
  0.97619048 0.94117647 0.52586207 0.99206349 0.99166667 0.83064516
  0.12142857 0.99152542 0.82706767 0.976      0.90551181 0.84444444
  0.99166667 0.65771812 0.95327103 0.99206349]
 [0.90225564 0.22764228 0.3495935  0.62184874 0.63716814 0.26811594
  0.70676692 0.96666667 0.928      0.34074074 0.96721311 0.27737226
  0.0703125  0.1092437  0.5078125  0.20491803 0.51094891 0.552
  0.37795276 0.9047619  0.94736842 0.9296875  0.968      0.075
  0.99212598 0.95798319 0.92063492 0.99212598 0.9375     0.65873016
  0.07826087 0.1031746  0.99206349 0.9453125  0.99259259 0.40909091
  0.88       0.992      0.7265625  0.97202797]
 [0.00735294 0.12711864 0.95275591 0.86259542 0.03225806 0.48091603
  0.112      0.78846154 0.         0.5785124  0.21487603 0.69230769
  0.5503876  0.64516129 0.         0.02325581 0.         0.13636364
  0.95238095 0.35483871 0.74418605 0.86046512 0.63779528 0.13934426
  0.63846154 0.08888889 0.61940299 0.00746269 0.72222222 0.51515152
  0.2238806  0.4351145  0.9379845  0.96747967 0.49612403 0.00892857
  0.78512397 0.79850746 0.92682927 0.98412698]
 [0.96899225 0.98561151 0.67741935 0.10655738 0.99212598 0.97368421
  0.85245902 0.96190476 0.87903226 0.8671875  0.96969697 0.98245614
  0.96747967 0.99159664 0.90082645 0.536      0.0078125  0.80740741
  0.99152542 0.26277372 0.98540146 0.9787234  0.92727273 0.6302521
  0.98484848 0.85046729 0.95575221 0.9858156  0.99159664 0.848
  0.92436975 0.1640625  0.99122807 0.87096774 0.95762712 0.94117647
  0.45522388 0.94814815 0.87596899 0.7704918 ]]","[0.60666313 0.70146229 0.61189242 0.56153371 0.57430323 0.6919603
 0.70544057 0.68162965 0.5921639  0.70143558 0.62524039 0.53596593
 0.56154752 0.64459912 0.6348029  0.57515476 0.4764022  0.56591614
 0.74442632 0.67197661 0.72765861 0.82589608 0.83743468 0.51584514
 0.7212401  0.57354553 0.66764293 0.61216193 0.88096447 0.7646359
 0.47871882 0.48543883 0.82540991 0.71909086 0.66901529 0.718013
 0.76354216 0.6762924  0.66994945 0.75246112]"
1,NT077,200,Field L,Left,-0.001318686443861277,0.7169021893128471,"[[0.92537313 0.61029412 0.26923077 0.75555556 0.         0.
  0.82786885 0.         0.         0.13953488 0.88888889 0.87401575
  0.67938931 0.03787879 0.         0.35344828 0.69343066 0.01724138
  0.92622951 0.87878788 0.94160584 0.140625   0.47933884 0.66911765
  0.69672131 0.32307692 0.85507246 0.47826087 0.34821429 0.8220339
  0.         0.06837607 0.         0.03076923 0.1221374  0.55555556
  0.79710145 0.55725191 0.02290076 0.        ]
 [0.01550388 0.         0.09756098 0.56153846 0.         0.
  0.53846154 0.01652893 0.         0.5984252  0.         0.
  0.80165289 0.         0.         0.69064748 0.66956522 0.19565217
  0.         0.50819672 0.         0.02542373 0.21052632 0.00775194
  0.0078125  0.13986014 0.96124031 0.31034483 0.02419355 0.03418803
  0.33898305 0.         0.81118881 0.0620155  0.03100775 0.66956522
  0.         0.015625   0.84126984 0.89655172]
 [0.98484848 0.93442623 0.99280576 0.99259259 0.95412844 0.98412698
  0.953125   0.99206349 0.99242424 0.99206349 0.99264706 0.99224806
  0.992      0.99173554 0.992      0.99159664 0.93984962 0.99206349
  0.99253731 0.98507463 0.99152542 0.99206349 0.99224806 0.99253731
  0.99300699 0.99152542 0.984375   0.9924812  0.7768595  0.99130435
  0.99264706 0.98507463 0.99236641 0.99253731 0.99259259 0.9924812
  0.99270073 0.99206349 0.98373984 0.99212598]
 [0.99212598 0.99305556 0.99206349 0.99145299 0.99236641 0.99212598
  0.99137931 0.95384615 0.99193548 0.99107143 0.99166667 0.99242424
  0.99212598 0.99173554 0.99236641 0.99193548 0.9924812  0.99242424
  0.992      0.99122807 0.99253731 0.99212598 0.99224806 0.99038462
  0.99242424 0.99275362 0.99224806 0.99152542 0.9921875  0.99159664
  0.99242424 0.99159664 0.968      0.99275362 0.99107143 0.992
  0.99270073 0.97540984 0.9924812  0.992     ]
 [0.97368421 0.99107143 0.992      0.99166667 0.99230769 0.99166667
  0.99082569 0.98412698 0.99152542 0.99173554 0.99180328 0.99230769
  0.96551724 0.992      0.98198198 0.96875    0.98507463 0.99280576
  0.992      0.99159664 0.99186992 0.99242424 0.99236641 0.99166667
  0.99206349 0.7593985  0.21428571 0.99230769 0.89285714 0.94890511
  0.95762712 0.99130435 0.928      0.19548872 0.99212598 0.98449612
  0.99115044 0.99145299 0.99212598 0.        ]
 [0.38135593 0.088      0.79230769 0.98319328 0.96062992 0.98507463
  0.44776119 0.93181818 0.23484848 0.9        0.         0.8245614
  0.484375   0.93283582 0.5530303  0.24137931 0.68468468 0.4921875
  0.         0.265625   0.78571429 0.96899225 0.65322581 0.
  0.93076923 0.67692308 0.64179104 0.56756757 0.53043478 0.45132743
  0.77464789 0.5483871  0.9921875  0.9924812  0.97727273 0.94890511
  0.99065421 0.816      0.80327869 0.97727273]
 [0.27966102 0.0546875  0.02307692 0.00787402 0.3875969  0.98230088
  0.825      0.86614173 0.79562044 0.97435897 0.83962264 0.4351145
  0.14615385 0.93913043 0.71900826 0.96666667 0.49612403 0.0962963
  0.86666667 0.464      0.26612903 0.97810219 0.7480315  0.74015748
  0.6147541  0.64655172 0.32307692 0.7109375  0.83193277 0.54166667
  0.109375   0.88095238 0.992      0.98360656 0.98347107 0.18045113
  0.85507246 0.65217391 0.91869919 0.15384615]
 [0.97857143 0.99152542 0.29032258 0.99193548 0.9921875  0.99152542
  0.99137931 0.99137931 0.99166667 0.99206349 0.99173554 0.94444444
  0.99193548 0.99107143 0.99115044 0.99145299 0.99137931 0.99305556
  0.99166667 0.25806452 0.99180328 0.99264706 0.97902098 0.97902098
  0.99173554 0.4962406  0.992      0.99236641 0.99206349 0.99230769
  0.01492537 0.99166667 0.99152542 0.99242424 0.99224806 0.9921875
  0.98550725 0.99285714 0.99224806 0.99193548]]","[0.69139051 0.58288253 0.55617102 0.78447613 0.65990211 0.74085257
 0.82072511 0.7169881  0.62475259 0.82240663 0.71204551 0.75688951
 0.75664372 0.73454844 0.65369218 0.77448461 0.80657367 0.5964658
 0.72013752 0.66782168 0.74514814 0.76030049 0.75587575 0.67132958
 0.77741093 0.62829125 0.74551119 0.75447394 0.67359288 0.72166623
 0.52257872 0.68216973 0.83440852 0.65525955 0.76024088 0.78945523
 0.82561091 0.74910429 0.81834295 0.62546651]"
2,NT077,300,Field L,Left,0.0021296144820258374,0.7633739775388959,"[[0.9929078  0.99115044 0.99310345 0.9924812  0.99180328 0.99186992
  0.99224806 0.99206349 0.99159664 0.97560976 0.99152542 0.99206349
  0.992      0.99166667 0.9921875  0.99193548 0.99236641 0.99180328
  0.99230769 0.98275862 0.99173554 0.91596639 0.99230769 0.99193548
  0.99275362 0.99285714 0.9921875  0.99242424 0.99280576 0.99206349
  0.99122807 0.99206349 0.99193548 0.99242424 0.99242424 0.99212598
  0.99224806 0.99180328 0.99137931 0.99137931]
 [0.63934426 0.98496241 0.89393939 0.99186992 0.50442478 0.73809524
  0.11450382 0.2992126  0.96428571 0.99137931 0.58730159 0.8372093
  0.24       0.09923664 0.84210526 0.99186992 0.29268293 0.98412698
  0.99212598 0.80508475 0.31654676 0.20863309 0.82677165 0.85714286
  0.97457627 0.90243902 0.70992366 0.99212598 0.5862069  0.9921875
  0.95348837 0.7734375  0.97391304 0.99099099 0.77692308 0.92248062
  0.84033613 0.98319328 0.99193548 0.99186992]
 [0.87301587 0.832      0.82926829 0.71544715 0.60740741 0.94782609
  0.88983051 0.99166667 0.712      0.99367089 0.93181818 0.92682927
  0.99193548 0.87022901 0.3968254  0.6640625  0.33103448 0.95035461
  0.98360656 0.97761194 0.60162602 0.86923077 0.86324786 0.94117647
  0.02898551 0.62992126 0.99107143 0.99253731 0.99242424 0.49612403
  0.85271318 0.31932773 0.01459854 0.81889764 0.62295082 0.16129032
  0.99152542 0.98449612 0.8015873  0.        ]
 [0.03361345 0.         0.         0.         0.5203252  0.
  0.02255639 0.1025641  0.59848485 0.80165289 0.28787879 0.93495935
  0.78125    0.18248175 0.         0.         0.63636364 0.
  0.6        0.96721311 0.10169492 0.76470588 0.96694215 0.016
  0.         0.         0.         0.3986014  0.         0.99206349
  0.20634921 0.28333333 0.1588785  0.0625     0.04958678 0.112
  0.         0.         0.24427481 0.        ]
 [0.96992481 0.99122807 0.93023256 0.99224806 0.99166667 0.99236641
  0.9921875  0.99230769 0.99180328 0.99212598 0.99145299 0.99275362
  0.97457627 0.99180328 0.57246377 0.99180328 0.99159664 0.99180328
  0.99159664 0.95384615 0.99166667 0.992      0.99259259 0.99115044
  0.99224806 0.99270073 0.9826087  0.99193548 0.98360656 0.832
  0.99159664 0.99264706 0.99230769 0.92741935 0.992      0.9924812
  0.99130435 0.99259259 0.99145299 0.99130435]
 [0.94444444 0.90510949 0.98230088 0.65909091 0.99107143 0.99270073
  0.97709924 0.64335664 0.99173554 0.85483871 0.84444444 0.98529412
  0.98347107 0.95419847 0.95762712 0.69117647 0.9858156  0.1171875
  0.95495495 0.93939394 0.515625   0.37704918 0.96747967 0.97637795
  0.99152542 0.83035714 0.94656489 0.99186992 0.69047619 0.98540146
  0.88461538 0.96363636 0.9921875  0.99152542 0.97435897 0.8559322
  0.98496241 0.04237288 0.91596639 0.99230769]
 [0.65254237 0.00763359 0.92741935 0.2761194  0.50359712 0.512
  0.02255639 0.03125    0.92957746 0.472      0.9338843  0.8
  0.39393939 0.97709924 0.         0.015625   0.96031746 0.72222222
  0.74576271 0.23966942 0.40650407 0.98333333 0.92537313 0.13043478
  0.25892857 0.69421488 0.97841727 0.32307692 0.88709677 0.90909091
  0.2892562  0.37984496 0.86153846 0.40322581 0.76767677 0.52238806
  0.671875   0.79661017 0.3220339  0.86923077]
 [0.95901639 0.95555556 0.96153846 0.975      0.99212598 0.99242424
  0.984375   0.99236641 0.925      0.99285714 0.99230769 0.99236641
  0.97435897 0.99159664 0.97580645 0.9921875  0.99152542 0.99193548
  0.94782609 0.98507463 0.99224806 0.96428571 0.99224806 0.99270073
  0.31451613 0.98425197 0.99236641 0.85833333 0.99099099 0.99145299
  0.99242424 0.99230769 0.97826087 0.99186992 0.9929078  0.99173554
  0.96969697 0.992      0.99259259 0.98373984]]","[0.75810118 0.70845494 0.8147253  0.70028208 0.76280273 0.77091033
 0.62441961 0.63059845 0.88806044 0.88426684 0.82007668 0.93268445
 0.7914414  0.75728896 0.59212694 0.66733252 0.77271282 0.71867917
 0.90102258 0.85633157 0.61470588 0.75940054 0.94087035 0.73711484
 0.5691917  0.75334277 0.82414248 0.81761307 0.76545093 0.89879798
 0.77020891 0.71207477 0.74545251 0.77235667 0.77110356 0.69380424
 0.80524354 0.72288354 0.78140285 0.72747898]"
3,NT077,400,Field L,Left,-0.0014931103647622707,0.40918121010662656,"[[0.17557252 0.54954955 0.00757576 0.65625    0.10569106 0.95726496
  0.07462687 0.43571429 0.02962963 0.05084746 0.00833333 0.20661157
  0.         0.30172414 0.08396947 0.66071429 0.7        0.921875
  0.18110236 0.04958678 0.76335878 0.00909091 0.         0.06306306
  0.00746269 0.86956522 0.40186916 0.62295082 0.23622047 0.96491228
  0.05084746 0.70072993 0.19298246 0.39655172 0.01612903 0.24806202
  0.73387097 0.27868852 0.0483871  0.74590164]
 [0.96923077 0.98360656 0.82926829 0.8968254  0.8671875  0.953125
  0.92       0.71774194 0.976      0.98425197 0.         0.6875
  0.99230769 0.91129032 0.95081967 0.67479675 0.98387097 0.96825397
  0.00892857 0.96825397 0.93457944 0.97297297 0.9379845  0.671875
  0.94782609 0.91818182 0.68       0.00735294 0.87313433 0.77099237
  0.97857143 0.25735294 0.52238806 0.76146789 0.96183206 0.99193548
  0.94262295 0.66956522 0.25       0.99193548]
 [0.93939394 0.97709924 0.99166667 0.99130435 0.98230088 0.975
  0.99253731 0.8        0.96062992 0.6754386  0.93043478 0.99193548
  0.9469697  0.98449612 0.9047619  0.12612613 0.99065421 0.89361702
  0.99230769 0.99099099 0.944      0.17460317 0.98387097 0.60176991
  0.55963303 0.99173554 0.97619048 0.39230769 0.94915254 0.98347107
  0.99159664 0.99186992 0.72058824 0.73636364 0.54761905 0.9924812
  0.43076923 0.99230769 0.99230769 0.77941176]
 [0.08270677 0.64285714 0.7810219  0.0390625  0.4375     0.26153846
  0.66942149 0.84297521 0.76229508 0.58730159 0.33057851 0.04385965
  0.16       0.46511628 0.38235294 0.00806452 0.26785714 0.76984127
  0.92682927 0.12068966 0.00763359 0.02325581 0.59677419 0.68275862
  0.12380952 0.32116788 0.27407407 0.175      0.2556391  0.00763359
  0.45588235 0.19230769 0.17424242 0.1300813  0.85714286 0.32407407
  0.47368421 0.14285714 0.49612403 0.21167883]
 [0.04137931 0.16129032 0.34710744 0.49612403 0.2605042  0.112
  0.12318841 0.15267176 0.00746269 0.         0.144      0.
  0.         0.0075188  0.01526718 0.         0.7007874  0.23770492
  0.35114504 0.00892857 0.00862069 0.00671141 0.16197183 0.07751938
  0.03278689 0.         0.39310345 0.09821429 0.         0.
  0.06849315 0.06451613 0.046875   0.04794521 0.00862069 0.11111111
  0.65034965 0.064      0.         0.25735294]
 [0.3671875  0.0078125  0.00813008 0.4676259  0.38095238 0.0703125
  0.66906475 0.         0.01639344 0.16551724 0.6446281  0.
  0.02962963 0.22556391 0.43548387 0.06153846 0.37313433 0.
  0.28947368 0.83216783 0.23333333 0.59504132 0.46323529 0.
  0.05882353 0.         0.         0.         0.34745763 0.16296296
  0.02362205 0.47407407 0.04878049 0.         0.51162791 0.11940299
  0.18461538 0.         0.38461538 0.52845528]
 [0.06451613 0.20491803 0.16260163 0.04545455 0.234375   0.53174603
  0.33333333 0.13821138 0.00840336 0.08275862 0.07751938 0.
  0.27777778 0.10569106 0.         0.         0.0078125  0.
  0.02142857 0.02459016 0.         0.15328467 0.16666667 0.
  0.08208955 0.00884956 0.03333333 0.         0.05511811 0.74418605
  0.         0.         0.075      0.05042017 0.         0.01492537
  0.15267176 0.02380952 0.01680672 0.12142857]
 [0.         0.09302326 0.18965517 0.28333333 0.648      0.81147541
  0.27102804 0.90756303 0.82945736 0.70247934 0.53913043 0.51181102
  0.3046875  0.816      0.1092437  0.203125   0.8362069  0.8030303
  0.11965812 0.         0.95384615 0.46774194 0.1484375  0.90625
  0.00787402 0.         0.95683453 0.05511811 0.609375   0.29365079
  0.61864407 0.40322581 0.4        0.17985612 0.73728814 0.85365854
  0.8677686  0.07563025 0.96521739 0.92248062]]","[0.32999837 0.45251957 0.41462837 0.48449751 0.48956388 0.5840578
 0.50665002 0.4993597  0.44878394 0.40607435 0.33432807 0.30521472
 0.33892154 0.47717508 0.36023734 0.21679564 0.60754043 0.57429031
 0.36135916 0.37440099 0.4806715  0.30033778 0.43236762 0.3754045
 0.22753816 0.3886875  0.46442563 0.16886798 0.41576215 0.49097614
 0.39845714 0.38550956 0.27260708 0.28783575 0.45503247 0.45695635
 0.55454409 0.28085729 0.39418229 0.56983064]"
4,NT077,500,Field L,Left,-0.0016095951161231616,0.7770666202927137,"[[0.97674419 0.99259259 0.99173554 0.9921875  0.9921875  0.91129032
  0.99180328 0.99056604 0.99206349 0.99152542 0.9929078  0.99319728
  0.992      0.99206349 0.99224806 0.99193548 0.69767442 0.99242424
  0.9924812  0.99280576 0.95588235 0.98373984 0.99130435 0.99236641
  0.9924812  0.99212598 0.99224806 0.99295775 0.99159664 0.99212598
  0.9924812  0.99193548 0.9924812  0.99065421 0.99159664 0.99212598
  0.85483871 0.9921875  0.88793103 0.99166667]
 [0.99230769 0.99145299 0.98319328 0.9921875  0.99137931 0.99206349
  0.99264706 0.99212598 0.99275362 0.99224806 0.99230769 0.99122807
  0.99180328 0.9929078  0.9929078  0.99159664 0.99180328 0.9921875
  0.99224806 0.99130435 0.99166667 0.99315068 0.99212598 0.99173554
  0.99180328 0.99130435 0.99212598 0.99115044 0.99253731 0.9921875
  0.99152542 0.99137931 0.99107143 0.9924812  0.92753623 0.9921875
  0.99074074 0.992      0.99186992 0.99224806]
 [0.00787402 0.         0.08130081 0.66666667 0.13178295 0.40601504
  0.19327731 0.04132231 0.23148148 0.32786885 0.88709677 0.49193548
  0.01515152 0.7        0.54744526 0.00775194 0.55932203 0.03333333
  0.45045045 0.07092199 0.49253731 0.65354331 0.22727273 0.
  0.736      0.12844037 0.5390625  0.2826087  0.92       0.17857143
  0.         0.48       0.30714286 0.28       0.875      0.65151515
  0.07438017 0.         0.53174603 0.        ]
 [0.6        0.58064516 0.18548387 0.         0.20720721 0.66129032
  0.72413793 0.         0.7704918  0.71969697 0.34645669 0.16101695
  0.87931034 0.63120567 0.73809524 0.2892562  0.67226891 0.71212121
  0.73728814 0.46774194 0.         0.28346457 0.59504132 0.32758621
  0.75757576 0.48       0.11764706 0.61538462 0.         0.4
  0.0620155  0.75193798 0.23387097 0.38053097 0.61832061 0.53030303
  0.05755396 0.66666667 0.46715328 0.38333333]
 [0.99224806 0.99236641 0.99253731 0.92741935 0.91603053 0.9921875
  0.76033058 0.99224806 0.96666667 0.99253731 0.9921875  0.99180328
  0.99242424 0.99230769 0.99242424 0.992      0.99212598 0.97931034
  0.98333333 0.99270073 0.9924812  0.992      0.99137931 0.97540984
  0.8778626  0.47457627 0.9929078  0.99137931 0.97540984 0.97478992
  0.99236641 0.99310345 0.99236641 0.97391304 0.99206349 0.9924812
  0.992      0.7983871  0.70503597 0.99145299]
 [0.6969697  0.18699187 0.975      0.93700787 0.78294574 0.140625
  0.99264706 0.96       0.736      0.97761194 0.91525424 0.72440945
  0.87407407 0.73553719 0.99173554 0.7578125  0.99212598 0.93006993
  0.99152542 0.70469799 0.576      0.96551724 0.51304348 0.9921875
  0.77310924 0.95081967 0.69354839 0.98387097 0.92307692 0.8828125
  0.98198198 0.8984375  0.83333333 0.98484848 0.96       0.94690265
  0.49137931 0.96899225 0.68907563 0.98373984]
 [0.99137931 0.99280576 0.9921875  0.9924812  0.9921875  0.99186992
  0.97692308 0.96694215 0.99275362 0.97619048 0.92372881 0.99130435
  0.99259259 0.99152542 0.968      0.99193548 0.99259259 0.99193548
  0.99206349 0.98373984 0.98412698 0.992      0.99242424 0.96124031
  0.99137931 0.9921875  0.96923077 0.99145299 0.984      0.99145299
  0.752      0.99180328 0.99300699 0.94736842 0.99137931 0.91338583
  0.30833333 0.99074074 0.99224806 0.99212598]
 [0.57246377 0.24427481 0.38211382 0.52671756 0.79230769 0.9338843
  0.27350427 0.99270073 0.72592593 0.11904762 0.73770492 0.99159664
  0.97709924 0.84090909 0.76744186 0.94776119 0.99224806 0.84920635
  0.49565217 0.99206349 0.9270073  0.94573643 0.99236641 0.00757576
  0.13274336 0.99130435 0.91803279 0.97122302 0.98290598 0.11904762
  0.99166667 0.99193548 0.92307692 0.98360656 0.856      0.08196721
  0.9924812  0.85384615 0.8442623  0.87704918]]","[0.72874834 0.6226412  0.69794402 0.75433346 0.72575355 0.75365324
 0.73815882 0.74198816 0.80101708 0.76209083 0.84845555 0.79206144
 0.83930691 0.85955705 0.87378725 0.74625618 0.86127016 0.81007355
 0.82938028 0.77449701 0.73996273 0.85114401 0.78686973 0.6560127
 0.78161934 0.75009481 0.77685042 0.85250347 0.84619084 0.69137349
 0.72050465 0.88631656 0.78329376 0.81667536 0.90148704 0.76260857
 0.59521343 0.78285255 0.76366528 0.77645201]"
5,NT077,600,Field L,Left,0.0002475163679053051,0.8600674538035807,"[[0.99264706 0.99186992 0.99270073 0.992      0.99193548 0.99230769
  0.99236641 0.992      0.99270073 0.99270073 0.99173554 0.99230769
  0.9924812  0.99285714 0.99230769 0.99275362 0.99173554 0.99122807
  0.99212598 0.99224806 0.99224806 0.99137931 0.9924812  0.992
  0.9924812  0.99236641 0.99230769 0.99130435 0.9921875  0.99275362
  0.99130435 0.99137931 0.99166667 0.99206349 0.99253731 0.99193548
  0.99173554 0.99212598 0.9924812  0.99193548]
 [0.99173554 0.99212598 0.9921875  0.99206349 0.99206349 0.9929078
  0.98484848 0.99270073 0.99212598 0.99193548 0.97115385 0.99280576
  0.98230088 0.9921875  0.99253731 0.99180328 0.9921875  0.99166667
  0.99285714 0.99224806 0.99137931 0.99264706 0.99137931 0.99242424
  0.99206349 0.99152542 0.992      0.99107143 0.99236641 0.99159664
  0.99166667 0.99130435 0.98333333 0.99275362 0.99305556 0.99186992
  0.99206349 0.99130435 0.99166667 0.99285714]
 [0.95620438 0.1779661  0.         0.27642276 0.95762712 0.96124031
  0.46511628 0.13076923 0.8125     0.61206897 0.37037037 0.51181102
  0.54330709 0.00694444 0.         0.2704918  0.99236641 0.54700855
  0.609375   0.97183099 0.91538462 0.94915254 0.515625   0.94074074
  0.66176471 0.99270073 0.30769231 0.06060606 0.99206349 0.33333333
  0.99186992 0.92436975 0.83064516 0.44354839 0.87401575 0.76521739
  0.88       0.00862069 0.         0.92436975]
 [0.99259259 0.99152542 0.29323308 0.99212598 0.98473282 0.99212598
  0.88721805 0.99270073 0.99259259 0.9826087  0.99152542 0.96850394
  0.99236641 0.98347107 0.99173554 0.99230769 0.36885246 0.99130435
  0.05405405 0.99253731 0.08461538 0.98387097 0.76865672 0.9537037
  0.         0.1        0.96521739 0.79508197 0.59016393 0.9921875
  0.99206349 0.99173554 0.9380531  0.96031746 0.99193548 0.99206349
  0.99242424 0.99230769 0.99186992 0.99166667]
 [0.99115044 0.99242424 0.99074074 0.99224806 0.98412698 0.99259259
  0.98245614 0.96923077 0.98507463 0.9921875  0.98507463 0.99206349
  0.9826087  0.98550725 0.98461538 0.99186992 0.9453125  0.97241379
  0.99224806 0.98461538 0.992      0.98507463 0.992      0.99206349
  0.86666667 0.27731092 0.99137931 0.984      0.9921875  0.98290598
  0.97520661 0.98165138 0.98449612 0.88617886 0.975      0.99206349
  0.98373984 0.97345133 0.25       0.9921875 ]
 [0.47328244 0.86290323 0.81679389 0.95683453 0.98198198 0.93913043
  0.9469697  0.69298246 0.96992481 0.99230769 0.33613445 0.91935484
  0.7804878  0.75396825 0.81818182 0.32824427 0.725      0.8372093
  0.93650794 0.90909091 0.96031746 0.53225806 0.94326241 0.78151261
  0.99122807 0.9        0.38732394 0.46728972 0.70967742 0.94615385
  0.75396825 0.6754386  0.12307692 0.98412698 0.95901639 0.69354839
  0.97435897 0.98507463 0.9140625  0.91735537]
 [0.99193548 0.99212598 0.68217054 0.99230769 0.99186992 0.99242424
  0.99122807 0.99275362 0.98425197 0.99206349 0.99180328 0.9929078
  0.99212598 0.99270073 0.88617886 0.99173554 0.99186992 0.99159664
  0.99242424 0.96747967 0.99206349 0.99173554 0.9921875  0.99130435
  0.9921875  0.99137931 0.99242424 0.99180328 0.74380165 0.9924812
  0.99264706 0.97709924 0.99115044 0.99259259 0.99242424 0.9929078
  0.99193548 0.99152542 0.99230769 0.9921875 ]
 [0.796875   0.58139535 0.90909091 0.45945946 0.78740157 0.984
  0.98425197 0.96747967 0.98425197 0.99253731 0.91538462 0.98496241
  0.99212598 0.5982906  0.         0.98290598 0.80451128 0.96694215
  0.         0.99206349 0.075      0.83088235 0.98360656 0.904
  0.98571429 0.992      0.91472868 0.99099099 0.98360656 0.99253731
  0.1322314  0.99275362 0.77777778 0.992      0.98319328 0.33333333
  0.184      0.87857143 0.46218487 0.55833333]]","[0.89830287 0.82279203 0.70961467 0.83168275 0.95896742 0.98084113
 0.90430689 0.84132715 0.96417784 0.94355123 0.81914777 0.91933962
 0.90722551 0.78824087 0.70819458 0.81776401 0.85147945 0.91117119
 0.69619905 0.97526424 0.75037604 0.90712506 0.89739984 0.94346864
 0.81026324 0.77966035 0.8178842  0.78401847 0.87450681 0.90299368
 0.85261972 0.94071647 0.82752494 0.90544768 0.97014725 0.84411741
 0.8737822  0.85162269 0.69932161 0.92011159]"
